interaction.id,article_url,content,time,relevant,sentiment,gender,dizziness,convulsions,heart palpitations,shortness of breathe,headaches,drug effect decreased,allergies worse after taking drug,bad interaction between claritin and another drug.,nausea (made the person nauseous),caused insomnia (the person wasn't able to sleep)
1e2126f0939fa800e07452c7a47ac052,http://twitter.com/Sazzy152/statuses/255822823375896576,@dicksp8jr @RobBenedict And by drugs do you mean Claritin?,"Wed, 10 Oct 2012 00:11:28 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2126f7fd6fa580e0749100326bd6ac,http://twitter.com/carissa0x/statuses/255823655114768386,@GiiUnit Claritin works wonders!! No more sniffles lol,"Wed, 10 Oct 2012 00:14:47 +0000",yes,5,female,no,no,no,no,no,no,no,no,no,no
1e21270bcefba780e07407b82caa2230,http://twitter.com/drivewaydranker/statuses/255825887642152961,@MrWordsWorth Take a Claritin.,"Wed, 10 Oct 2012 00:23:39 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e21272b3674af00e074ba1edca79946,http://twitter.com/LindsayInNYC/statuses/255829425558519810,"@goodgrlgoneblog Take something before eating them next time! I swear, it works. Zyrtec, Claritin, etc. Any antihistamine.","Wed, 10 Oct 2012 00:37:42 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21275135efa500e074f5cfb38702cc,http://twitter.com/cajunjoel/statuses/255833702918152192,"@vforrestal Hm, I don't find it makes me drowsy, but everyone's different. Have you tried the others? Claritin? Allegra?","Wed, 10 Oct 2012 00:54:42 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e212756a64caa00e074d5df6c34ee64,http://twitter.com/vforrestal/statuses/255834314032443392,"@cajunjoel Claritin doesn't work for me. Allegra used to work, but stopped after awhile. I might try it again at some point though.","Wed, 10 Oct 2012 00:57:08 +0000",yes,2,female,no,no,no,no,no,yes,no,no,no,no
1e21275e4954ae80e074ee47db921ca6,http://twitter.com/jones22hannah/statuses/255835173667622912,"Yeah I totally want the D, Claritin D that is. It's allergy season.","Wed, 10 Oct 2012 01:00:33 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21275e7903af00e074d7ae613f5b98,http://twitter.com/Dirty_Jew/statuses/255835193842229249,"If she's sick, give her the claritin D.","Wed, 10 Oct 2012 01:00:38 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2127621f9dac00e074f1a411c3417a,http://twitter.com/Lil_MsPrincess_/statuses/255835604967903232,"""@Dirty_Jew: If she's sick, give her the claritin D."" It should be 'If she has Allergies,, give her Claritin D' lol","Wed, 10 Oct 2012 01:02:16 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21276ead7faa80e074c3184c0c5376,http://twitter.com/mitchthe17/statuses/255837019551444992,Buck Martinez needs a claritin badly,"Wed, 10 Oct 2012 01:07:53 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21277a00aba280e0742954ea040082,http://twitter.com/smoran4438/statuses/255838294351421440,Taking a claritin and going to bed early:)!,"Wed, 10 Oct 2012 01:12:57 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21277de07da680e0741d48d37056cc,http://twitter.com/iGbo_kid/statuses/255838731653750784,Thank God for Claritin. I was about to lose my mind yall..,"Wed, 10 Oct 2012 01:14:41 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212788158eab80e0746b19153aa19e,http://twitter.com/blastcap/statuses/255839881668993025,"Ah, the first Claritin of the season.","Wed, 10 Oct 2012 01:19:15 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212792673ca400e074670fd10b4ef0,http://twitter.com/Phildo11/statuses/255841043113734144,Tryna get Claritin clear_â€™â€_â€™_â€™Â±_â€™â€_â€™Âçâ€™__â€™â€_â€™Âç_ #allergies #suck.,"Wed, 10 Oct 2012 01:23:52 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212792b387a800e07448c8959c3e7e,http://twitter.com/iloveelvis09/statuses/255841075040772096,@Setttee claritin hunny buns!! Do you have some?,"Wed, 10 Oct 2012 01:24:00 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2127956bb6a280e0743d380947b2a0,http://twitter.com/lklisavage/statuses/255841382286106625,â€™_â€™_â€™Å’@Brunette_bitchz: Yes I want the D... \n\nthe Claritin D because it is allergy season..â€™_â€™_Ã_Âù,"Wed, 10 Oct 2012 01:25:13 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2127a596a8a780e074a3ad52810caa,http://twitter.com/TGidd62/statuses/255843200894373888,It's that time of the year where I am completely dependent on Claritin D #allergiesprobz,"Wed, 10 Oct 2012 01:32:27 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2127bf8dc4aa00e07482d86b7cb37c,http://twitter.com/DurhamBullsTurf/statuses/255846126463365120,@jessnance Just opened my last box of Claritin from my mass drug purchase 2 years ago. Sad. Do y'all have anything left?,"Wed, 10 Oct 2012 01:44:04 +0000",yes,2,male,no,no,no,no,no,no,no,no,no,no
1e2127e009ceae00e0748838a280baba,http://twitter.com/AmandaLaurennn/statuses/255849783506391042,@PimptasticR I took Claritin and its finally kicking in! But I might have to get that stuff as well!,"Wed, 10 Oct 2012 01:58:36 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2127e7bfe9af80e0742aa7676ae844,http://twitter.com/coralia_127/statuses/255850651630854144,@mybeautygiselle omg thank god I bought some Claritin but I need prescription strength stuff.,"Wed, 10 Oct 2012 02:02:03 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2127f81101ae80e074591223019d20,http://twitter.com/eclectic_style/statuses/255852489939755008,ineed some Claritin before I flip out! wtf is this generic allergy medicine,"Wed, 10 Oct 2012 02:09:21 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2128368096ac80e0742405fab9833a,http://twitter.com/Maddi_braymer/statuses/255859517705826304,@ajdreiling I â€™_Ã_Âù_ Claritin D #lifesaver,"Wed, 10 Oct 2012 02:37:17 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212840269ba000e0749df0fa391e3e,http://twitter.com/cchesterj89/statuses/255860605452423168,Allergies acting up...where is the Claritin?!?!?!?,"Wed, 10 Oct 2012 02:41:36 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2128416151a680e074c24c43d32080,http://twitter.com/prettypremed12/statuses/255860744644603904,....right eye is twitching and shit. someone bring me #claritin i cant do this lol,"Wed, 10 Oct 2012 02:42:09 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212842d540a400e074b19c51f39dcc,http://twitter.com/itsmeTallICanbe/statuses/255860906637025281,â€™_â€™_â€™Å’@aSMURFYworld: @itsmeTallICanbe I feel horribleâ€™_â€™_Ã_Âùget well soon I will pop a claritin  for u,"Wed, 10 Oct 2012 02:42:48 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212856771da580e074e1feee2273ce,http://twitter.com/CP_Taught_Me/statuses/255863115395264513,i think im going to go get some medicine #Claritin,"Wed, 10 Oct 2012 02:51:35 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21286072f6a380e07481edbe7828cc,http://twitter.com/KBrews_Clues/statuses/255864239741358081,"Mucinex, Claritin, two servings of NiteQuil, homemade sinus flush out and some Vicks Vapor...how has your night been? #trippymane","Wed, 10 Oct 2012 02:56:03 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e2128892a9fa400e07487f953d94250,http://twitter.com/_dayzed/statuses/255868827261349889,@ParkerOHeeron @TySealy you both suggested Zyrtec. lol I've tried it &amp; Claritin &amp; Allegra NOTHING WORKS FOR ME. My sinuses are broken _â€™â€_â€™_â€™_,"Wed, 10 Oct 2012 03:14:16 +0000",yes,2,female,no,no,no,no,no,no,yes,no,no,no
1e2128924b1fac80e0743df666fed89e,http://twitter.com/CP_Taught_Me/statuses/255869852525420544,whats better than buying 14 dollar claritin?? losing the box 4 days later!!  SMFH,"Wed, 10 Oct 2012 03:18:21 +0000",yes,2,male,no,no,no,no,no,no,no,no,no,no
1e2128953c86ae00e0744952e77f1010,http://twitter.com/dm961swag/statuses/255870184911417344,@SheCravesTheD I have one xD \n\nIf she has allergies... Give here some Claritin-D ! (;,"Wed, 10 Oct 2012 03:19:40 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21289735f9a680e074c8af469fc20a,http://twitter.com/Annie1315/statuses/255870406634905600,Another Claritin and bed kind of night ... I NEED to be better by Friday!!!!! #knockinout,"Wed, 10 Oct 2012 03:20:33 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21289cf2a1af80e074fba06097f2f8,http://twitter.com/prettypremed12/statuses/255871053098786816,dad went to get me claritin :) #suchagooddad,"Wed, 10 Oct 2012 03:23:07 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21289d8b38a780e0745b35ac311664,http://twitter.com/tanyamariesilva/statuses/255871121574985728,Ain't nothin like a Claritin D run at 11:30 at night #fuckallergies,"Wed, 10 Oct 2012 03:23:23 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2128a7444fa800e07472264d6e6986,http://twitter.com/harlsnicole/statuses/255872216527413248,Claritin D....delish. #FestiveSniffles,"Wed, 10 Oct 2012 03:27:44 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2128b1a90fad80e074c2038dcb0410,http://twitter.com/_emiliaa26/statuses/255873386549481474,@BenDover_1510 lol the thirst I witness daily at Magruder has left me knowledgable about how girls always want the Claritin-D _â€™â€_â€™_â€™_,"Wed, 10 Oct 2012 03:32:23 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2128b1fee4a800e0746d9bdb1ec382,http://twitter.com/mattreyes/statuses/255873423690055680,Claritin-D. Get in my life.,"Wed, 10 Oct 2012 03:32:32 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2128bf84baaf80e0749fea2ddd2e80,http://twitter.com/prettypremed12/statuses/255874946574737409,just took my first claritin of a jillion more ill have to take #sucks,"Wed, 10 Oct 2012 03:38:35 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e2128c4496eaf80e0749c170d3d2458,http://twitter.com/LondonBrushCo/statuses/255875483051364352,@win_liu claritin.. Non drowsy,"Wed, 10 Oct 2012 03:40:43 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2128ccdae2a680e0741b9fc4a96732,http://twitter.com/Ballswaggery/statuses/255876447355432960,Thank you God for Claritin..,"Wed, 10 Oct 2012 03:44:33 +0000",yes,5,female,no,no,no,no,no,no,no,no,no,no
1e2128cedddea580e0749004b8c13986,http://twitter.com/skyboronat/statuses/255876672597934080,I need some fuckin Claritin #FuckAllergies #FML,"Wed, 10 Oct 2012 03:45:27 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2128d6ba1fa100e074869d2edaebfc,http://twitter.com/_PrettiiG/statuses/255877556811755520,"Lol Maythel. RT @MissMRosee: If she's allergic to black dicks, give her that Claritin D.","Wed, 10 Oct 2012 03:48:58 +0000",yes,4,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e2128daad04a200e0746cf6afa7e4fa,http://twitter.com/Naddy16x3/statuses/255878003375083520,"@BitchImRAGIN girl! I have Claritin D, nasal spray that the doctor gave me, netti pot ! Robotussin...AIRBOURNE !!! Everything !","Wed, 10 Oct 2012 03:50:44 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2128e9f314ab00e074babe4bb51482,http://twitter.com/SydneySkinner2/statuses/255879721605275649,She want the D so geve her claritin D.  Out of control yo!\n#gettingthismessage #laughingmyassoff\n @EthanFeezor,"Wed, 10 Oct 2012 03:57:34 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2128fd522faf00e0742af4009d0544,http://twitter.com/lifeazbryan/statuses/255881901863235584,Claritin better fuckin work,"Wed, 10 Oct 2012 04:06:14 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21291fb499ae80e07447fdf8d79336,http://twitter.com/ChrisG_777/statuses/255885775034527745,"@miss_chris901 You need some Theraflu, NyQuil and Claritin #AtTheSameDamnTime","Wed, 10 Oct 2012 04:21:37 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212923ea40ad00e07430c47cdfc908,http://twitter.com/3DPaperDoll/statuses/255886248047177730,I gotta stop buying the generic Claritin...,"Wed, 10 Oct 2012 04:23:30 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e21292afe3ca000e0746a1a02f1d59e,http://twitter.com/miss_chris901/statuses/255887044260270080,"Nawww, remember I need some snorkels *side eye*, lol! RT @ChrisG_777: CC You need some Theraflu, NyQuil and Claritin #AtTheSameDamnTime","Wed, 10 Oct 2012 04:26:40 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21293a575fa600e074276198db0cb2,http://twitter.com/AlexStrickland/statuses/255888775153086465,Claritin â€™_â€™_â€™Å’Liqui-Gelsâ€™_â€™_Ã_Âù donâ€™_â€™_Ã_Å_t fail me now! #cold,"Wed, 10 Oct 2012 04:33:32 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21293cc342ac80e074af605dc2fdde,http://twitter.com/RojoSeanGarrett/statuses/255889047275335680,@FIYAHredd_marie take claritin ( spell CHECK ),"Wed, 10 Oct 2012 04:34:37 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e2129659788a080e0748c4895e7c214,http://twitter.com/SwilliamsXP/statuses/255893644031180801,"@ChrissyCub and if the cold gives her allergies, better give her some Claritin D","Wed, 10 Oct 2012 04:52:53 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21296e3c0ea480e074e93b366be57a,http://twitter.com/projectviviana/statuses/255894614622490624,#storyofmylife RT @LipBiteStew: 2 hours after taking 24 hour Claritin I need more -_-,"Wed, 10 Oct 2012 04:56:45 +0000",yes,2,female,no,no,no,no,no,yes,no,no,no,no
1e21297d6582aa00e0749c6c5657b190,http://twitter.com/tiffeaddy/statuses/255896322748579840,Claritin do ur job,"Wed, 10 Oct 2012 05:03:32 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e212986f874a080e074a28510da7b20,http://twitter.com/achieHappyLao/statuses/255897402165325824,Anyone tried Alerta before? Does it work? I took some yesterday. But I think Claritin is better.,"Wed, 10 Oct 2012 05:07:49 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2129895acea080e07448514532347e,http://twitter.com/AvonteL/statuses/255897671292813312,@Simply_Rayyy if you sick ill give you sum Claritin D,"Wed, 10 Oct 2012 05:08:53 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21299837f7a200e07433f0ca793e54,http://twitter.com/hish_am/statuses/255899342710386688,Oh my allergies are acting up. Claritin help please. _â€™â€_â€™___â€™â€_â€™_â€™__â€™â€_â€™Âç__â€™â€_â€™Âç_,"Wed, 10 Oct 2012 05:15:32 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2129a17e9da480e0742b0393eed8c6,http://twitter.com/Rockcrawler95/statuses/255900387054342144,@hkblondie I'm gonna buy you some Claritin or something.,"Wed, 10 Oct 2012 05:19:41 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2129ce1618a900e074e756edfb6a88,http://twitter.com/VivaLaJazzy_/statuses/255905408412155904,I have a pretty fair exchange set up for some Claritin D _â€™â€_â€™_â€™Ã‡,"Wed, 10 Oct 2012 05:39:38 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2129dd1967a480e0747ee7bd856a76,http://twitter.com/JesSUSs13/statuses/255907099706552320,"""so this girl texted me 'heyy im sick' so I thought 'Damn, she wants the D.... Claritin D.'""...the text I get from Drake haha","Wed, 10 Oct 2012 05:46:21 +0000",yes,4,unknown,no,no,no,no,no,no,no,no,no,no
1e2129e51bcdaa00e07473b2d3a0fc96,http://twitter.com/isaac_mclovin/statuses/255907998625566720,Claritin d! Hahaha,"Wed, 10 Oct 2012 05:49:56 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2129ef808daf80e0742cc22af25ed8,http://twitter.com/_GlitterKay/statuses/255909172615446528,I need to start taking claritin again. I keep sneezing &gt;.&lt;,"Wed, 10 Oct 2012 05:54:35 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212a0aa8d7a200e074ce18f9427874,http://twitter.com/ThatNerdSteph14/statuses/255912226974748672,@jsmcklvn  That Claritin D...,"Wed, 10 Oct 2012 06:06:44 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e212a0f0e2da100e07463906fcfca92,http://twitter.com/dicksp8jr/statuses/255912721571250177,Yes I do. And by Clartin I mean Bolivian grade cocaine cut with whiskey. â€™_â€™_â€™Å’@Sazzy152: @dicksp8jr @RobBenedict by drugs do you mean Claritin?â€™_â€™_Ã_Âù,"Wed, 10 Oct 2012 06:08:42 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e212a1854d3a380e074e6e90ba9d964,http://twitter.com/courtneygladys/statuses/255913766678564864,@MelisaBergeson I think if the guy is willing to buy a lifetime supply of non-drowsy Claritin then MAYBE,"Wed, 10 Oct 2012 06:12:51 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212a19c8c2a100e0741aa0d1bc0e30,http://twitter.com/PurpleKetchup42/statuses/255913932789788672,"Hey! Claritin! I was hoping you'd make me sleepy, not restless!!!","Wed, 10 Oct 2012 06:13:30 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,yes
1e212a20c9aaa700e0744c08dfea9eb2,http://twitter.com/mickkiky/statuses/255914720975011840,"yeah i totally want the d. the claritin d, that is. itâ€™_â€™_Ã_Å_s allergy season.","Wed, 10 Oct 2012 06:16:38 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212a431901a980e0745a6571cb198e,http://twitter.com/SheVVantsTheD/statuses/255918584113549312,"if she sneezes, give her claritin D.","Wed, 10 Oct 2012 06:31:59 +0000",yes,4,unknown,no,no,no,no,no,no,no,no,no,no
1e212a547eaaa500e07404bfb76051b2,http://twitter.com/TefLan_Don/statuses/255920541838475264,"""@SheVVantsTheD: if she sneezes, give her claritin D."" Hahaha yo these shits is so funny","Wed, 10 Oct 2012 06:39:46 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212a575cfea980e074398c54b0e326,http://twitter.com/SheRidesTheD/statuses/255920866142085121,"if she sneezes, give her claritin D.","Wed, 10 Oct 2012 06:41:03 +0000",yes,4,unknown,no,no,no,no,no,no,no,no,no,no
1e212a5fb539a980e0741c627957fbfc,http://twitter.com/lonestarcity/statuses/255921803615141888,Umm so Claritin-D apparently makes you really awake and focused? How have I not known this..,"Wed, 10 Oct 2012 06:44:47 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e212a9de20caa00e07440a98806a92e,http://twitter.com/hussaantahir/statuses/255928802616684544,"""@SheRidesTheD: if she sneezes, give her claritin D."" @Imranachandel","Wed, 10 Oct 2012 07:12:36 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212a9eda01a300e074ec280f1cb706,http://twitter.com/hussaantahir/statuses/255928914675908608,"""@SheRidesTheD: if she sneezes, give her claritin D."" @Imranachandel if farhan dosent come and wreck the scene !!","Wed, 10 Oct 2012 07:13:02 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e212af0ced6af00e074ba12fb502b78,http://twitter.com/projectzeroent/statuses/255938139892367361,@GTMAYNE claritin D is the only one that works,"Wed, 10 Oct 2012 07:49:42 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212af47efaa280e074b7a5ea4132da,http://twitter.com/GTMAYNE/statuses/255938556185415680,"RT @projectzeroent: @GTMAYNE claritin D is the only one that works&lt;&lt;&lt;I know, makes me groggy though. But, oh well....tired being sick","Wed, 10 Oct 2012 07:51:21 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212b71b3f8a900e07458edee55a0d0,http://twitter.com/chawzsen/statuses/255952653429911552,Groggy na ko sa claritin :s,"Wed, 10 Oct 2012 08:47:22 +0000",non_english,,,,,,,,,,,,
1e212bef818da780e0744ec1112422ac,http://twitter.com/Strawnboy/statuses/255966817724534784,"5 water bottles, 4 Dayquils, 1 Nyquil and a Claritin later... i feel decent.","Wed, 10 Oct 2012 09:43:39 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212cb7ed3ba180e07406f8f090b8ae,http://twitter.com/ken_smiley/statuses/255989381054214145,Phrase don't let me be getting sick. Claritin please,"Wed, 10 Oct 2012 11:13:19 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e212cd20a7cae00e07499124eda834e,http://twitter.com/MVmattyP/statuses/255992322825781249,I will seriously suck someone's dick if they bring me some form of Claritin allergy medication to TMC. I am 1.00% serious.,"Wed, 10 Oct 2012 11:25:00 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212d1d9700ac00e07499d905624546,http://twitter.com/Mychael_Mc/statuses/256000827687309312,Nothing like 9 allergy shots to wake you up at 7am. It's bc I'm not Claritin clear. #sneezebegone,"Wed, 10 Oct 2012 11:58:48 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e212d263b87a000e07476f2c9798fbe,http://twitter.com/LeLe_GIRLBOOM/statuses/256001800216403968,@JuicyJunkie and Claritin...mine messin wit me bad too,"Wed, 10 Oct 2012 12:02:40 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e212d2a712dae80e074ca49a2aeb470,http://twitter.com/KrisB__/statuses/256002274986430465,"@nikegolf10 2 mucinex, 2 Tylenol, 1 Prilosec, 1 Claritin and the others are supplements. I also had a gummy vitamin. LOL","Wed, 10 Oct 2012 12:04:33 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e212d366679a500e0741d442d6be900,http://twitter.com/Madd_Villainy/statuses/256003623979458560,"No shows like Mase and Horse and carriage when, I was just tryna open it up for a nigga like Claritin","Wed, 10 Oct 2012 12:09:54 +0000",no,,,,,,,,,,,,
1e212d5c9f2ca200e0744721891549ce,http://twitter.com/_YellyOhLaLa/statuses/256007926832050178,Woke up to my allergies kicking my ass..about to pop another Claritin &amp; then get dressed.,"Wed, 10 Oct 2012 12:27:00 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212da7e8eea280e074ae78fe3892f4,http://twitter.com/_rachierach/statuses/256016403658862593,@cara_leww no she is too precious....I'm just going to CVS to get Claritin today,"Wed, 10 Oct 2012 13:00:41 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212da9fefcae80e0743053b9d30728,http://twitter.com/saywhatjennjenn/statuses/256016636308504577,"I took a Claritin last night, it SAID ""Non-Drowsy""... That shit lied.","Wed, 10 Oct 2012 13:01:37 +0000",yes,1,female,no,no,no,no,no,no,no,no,no,no
1e212db68355a680e07434023bc20104,http://twitter.com/bribenish/statuses/256018048350310404,"Ran out of Claritin yesterday, feel like shit today.","Wed, 10 Oct 2012 13:07:13 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e212dc2eb11ab00e0746975f04c92bc,http://twitter.com/robotgas/statuses/256019443564568577,@theneener I have to take Claritin in the AM and Zyrtec in the PM because of my sleep requirements.,"Wed, 10 Oct 2012 13:12:46 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,yes
1e212dc54d6bab00e07493e3e3819ae0,http://twitter.com/sketchtasy_/statuses/256019710003511297,"@brwbennett yeah, it said ""if she's feeling sick, give her that claritin D."" #lol","Wed, 10 Oct 2012 13:13:50 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e212dfe1cf4a380e07401e2cfbdec1a,http://twitter.com/GiGi__Says/statuses/256026106866577408,i wonder can i sneak from work and quickly go to CVS and buy some claritin-D...,"Wed, 10 Oct 2012 13:39:15 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e212e11b547ae80e0746cdf80009246,http://twitter.com/JoSoFine17/statuses/256028315838730240,I'm all outta Claritin _â€™â€_â€™___â€™â€_â€™__ this means I will be having allergy attacks all day _â€™â€_â€™_Å â€”_,"Wed, 10 Oct 2012 13:48:01 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e212e28fdbead00e074c94a6f7d3c9c,http://twitter.com/Doctor_Google/statuses/256030936175607808,cchem exam cancelled = im goin to get a bagel and Claritin-D right after this shit... fuck allergies/being sick,"Wed, 10 Oct 2012 13:58:26 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e212e4bb5fda700e074973d32faf406,http://twitter.com/B_Lynn28/statuses/256034845166292993,My allergies are absolutely terrible today _â€™â€_â€™__ this Claritin better start working soon,"Wed, 10 Oct 2012 14:13:58 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e212e4f95cfab00e0749c08d4c818be,http://twitter.com/balletbookworm/statuses/256035281403269120,Have just turned into Sneezy and no Claritin on hand. Boo for fall allergies.,"Wed, 10 Oct 2012 14:15:42 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e212e5738d7af80e074aae1fef718e4,http://twitter.com/Voila_ItsMi/statuses/256036142447730688,Claritin makes me feel like I'm under the influence of something.,"Wed, 10 Oct 2012 14:19:07 +0000",yes,2,female,no,no,no,no,no,no,no,no,no,no
1e212e580aa6ae80e0742a0387da536a,http://twitter.com/TyrenTiger/statuses/256036234332344320,"Headache again, 2 hours into my day... looking into it, apparently claritin can do this. May have to choose between breathing and thinking","Wed, 10 Oct 2012 14:19:29 +0000",yes,2,unknown,no,no,no,no,yes,no,no,no,no,no
1e212e5a20b5aa80e074efb69cd69568,http://twitter.com/S2KELS/statuses/256036467976060929,"@renegotnikes forrreal she has 22 cats. oh hell no, id need claritin for daays","Wed, 10 Oct 2012 14:20:25 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e212e5b2bbda080e0740147bbce0bf8,http://twitter.com/ReneGotNikes/statuses/256036587224322048,"Lmfao RT @S2KELS: @renegotnikes forrreal she has 22 cats. oh hell no, id need claritin for daays","Wed, 10 Oct 2012 14:20:53 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e212e80cbd9a580e074d2833e229d32,http://twitter.com/CharmCityRob/statuses/256040821491658753,"32 years old and I am just now developing seasonal allergies. And man, are they nasty too. Claritin is doing shit for me","Wed, 10 Oct 2012 14:37:43 +0000",yes,2,male,no,no,no,no,no,no,yes,no,no,no
1e212e9c9fcbad00e074fca2cf2d5064,http://twitter.com/tobyZ00/statuses/256043956255727616,"If a girl tells you she's sick she wants the D, Claritin-D @tadeolara69","Wed, 10 Oct 2012 14:50:10 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212eabef65ac80e07466c35ba4194e,http://twitter.com/StainlessBarber/statuses/256045677413539840,"If she texts you saying ""Hey, I'm sick"" she wants the Claritin D...","Wed, 10 Oct 2012 14:57:01 +0000",yes,4,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e212ebf9acca480e074919766a8a8da,http://twitter.com/Swag_SelfMade/statuses/256047891796348928,That 24 Hour Claritin Got Me Alright Still From When I Took It At One This Morning!\n#FeelinALilBetter,"Wed, 10 Oct 2012 15:05:49 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e212ece3ebcaf00e074090357877c10,http://twitter.com/alforque/statuses/256049542284341249,"Not sure if it's working, but taking Claritin almost every 24 hours seems to have reduced my coughing over the past week. #allergies","Wed, 10 Oct 2012 15:12:22 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
